Lane,Date,Time,Scheduled volume,Slam volume
BWI2->EWR8,8/5/2018,00:00 EDT,8186.81215,7538.77993
BWI2->EWR8,8/5/2018,01:00 EDT,8246.97276,8085.57298
BWI2->EWR8,8/5/2018,02:00 EDT,8249.12814,8137.30354
BWI2->EWR8,8/5/2018,03:00 EDT,8234.9252,8137.02407
BWI2->EWR8,8/5/2018,04:00 EDT,1374.70739,240.598696
BWI2->EWR8,8/5/2018,05:00 EDT,1375.40483,247.739921
BWI2->EWR8,8/5/2018,06:00 EDT,1356.9143,247.739921
BWI2->EWR8,8/5/2018,07:00 EDT,1476.42354,309.239336
BWI2->EWR8,8/5/2018,08:00 EDT,1608.77172,442.963064
BWI2->EWR8,8/5/2018,09:00 EDT,1760.47511,535.039947
BWI2->EWR8,8/5/2018,10:00 EDT,1995.11047,797.768168
BWI2->EWR8,8/5/2018,11:00 EDT,2307.01444,965.365857
BWI2->EWR8,8/5/2018,12:00 EDT,2785.57782,1226.31788
BWI2->EWR8,8/5/2018,13:00 EDT,3288.95884,1487.89806
BWI2->EWR8,8/5/2018,14:00 EDT,3799.56417,1766.80729
BWI2->EWR8,8/5/2018,15:00 EDT,4256.56585,1962.31498
BWI2->EWR8,8/5/2018,16:00 EDT,4737.79922,2335.44317
BWI2->EWR8,8/5/2018,17:00 EDT,5158.72862,2661.18163
BWI2->EWR8,8/5/2018,18:00 EDT,5594.12348,2834.74582
BWI2->EWR8,8/5/2018,19:00 EDT,6057.25631,3361.50513
BWI2->EWR8,8/5/2018,20:00 EDT,6746.27956,4085.9545
BWI2->EWR8,8/5/2018,21:00 EDT,7711.62307,4621.48344
BWI2->EWR8,8/5/2018,22:00 EDT,8028.613,5535.23805
BWI2->EWR8,8/5/2018,23:00 EDT,8048.01827,6422.486
BWI2->EWR8,8/6/2018,00:00 EDT,8070.45489,7140.77899
BWI2->EWR8,8/6/2018,01:00 EDT,8102.17236,7983.82389
BWI2->EWR8,8/6/2018,02:00 EDT,8122.76059,8055.62054
BWI2->EWR8,8/6/2018,03:00 EDT,8117.62005,8054.61006
BWI2->EWR8,8/6/2018,04:00 EDT,1790.44807,192.670476
BWI2->EWR8,8/6/2018,05:00 EDT,1829.12094,193.076024
BWI2->EWR8,8/6/2018,06:00 EDT,1894.87586,193.076024
BWI2->EWR8,8/6/2018,07:00 EDT,2028.8008,230.614195
BWI2->EWR8,8/6/2018,08:00 EDT,2287.01015,330.202407
BWI2->EWR8,8/6/2018,09:00 EDT,2579.43019,412.614371
BWI2->EWR8,8/6/2018,10:00 EDT,2905.80712,563.865278
BWI2->EWR8,8/6/2018,11:00 EDT,3241.58033,637.243837
BWI2->EWR8,8/6/2018,12:00 EDT,3620.9777,734.379355
BWI2->EWR8,8/6/2018,13:00 EDT,3853.96356,810.366613
BWI2->EWR8,8/6/2018,14:00 EDT,3828.93038,894.032286
BWI2->EWR8,8/6/2018,15:00 EDT,4286.62543,1137.23421
BWI2->EWR8,8/6/2018,16:00 EDT,4750.68342,1457.56731
BWI2->EWR8,8/6/2018,17:00 EDT,5224.48095,1930.92073
BWI2->EWR8,8/6/2018,18:00 EDT,5412.35498,2053.23359
BWI2->EWR8,8/6/2018,19:00 EDT,5276.66501,2667.23533
BWI2->EWR8,8/6/2018,20:00 EDT,5986.85252,3581.66788
BWI2->EWR8,8/6/2018,21:00 EDT,6913.95937,4243.71893
BWI2->EWR8,8/6/2018,22:00 EDT,7309.42964,5083.4548
BWI2->EWR8,8/6/2018,23:00 EDT,7369.01459,5912.85331
BWI2->EWR8,8/7/2018,00:00 EDT,7395.5141,6303.76925
BWI2->EWR8,8/7/2018,01:00 EDT,7395.92786,7039.9152
BWI2->EWR8,8/7/2018,02:00 EDT,7267.47079,7084.62153
BWI2->EWR8,8/7/2018,03:00 EDT,7178.33168,7083.15922
BWI2->EWR8,8/7/2018,04:00 EDT,1620.96902,89.461767
BWI2->EWR8,8/7/2018,05:00 EDT,1660.57218,93.659365
BWI2->EWR8,8/7/2018,06:00 EDT,1732.61536,93.659365
BWI2->EWR8,8/7/2018,07:00 EDT,1878.33279,127.744545
BWI2->EWR8,8/7/2018,08:00 EDT,2167.97991,301.13332
BWI2->EWR8,8/7/2018,09:00 EDT,2454.50053,394.526882
BWI2->EWR8,8/7/2018,10:00 EDT,2837.17561,598.666368
BWI2->EWR8,8/7/2018,11:00 EDT,3229.58243,802.905168
BWI2->EWR8,8/7/2018,12:00 EDT,3670.16702,1012.29009
BWI2->EWR8,8/7/2018,13:00 EDT,3975.04305,1193.70667
BWI2->EWR8,8/7/2018,14:00 EDT,4238.44889,1327.87663
BWI2->EWR8,8/7/2018,15:00 EDT,5248.69308,1452.84068
BWI2->EWR8,8/7/2018,16:00 EDT,5214.22776,1687.05145
BWI2->EWR8,8/7/2018,17:00 EDT,5685.45615,1886.52545
BWI2->EWR8,8/7/2018,18:00 EDT,5930.19502,1990.91785
BWI2->EWR8,8/7/2018,19:00 EDT,5835.31522,2323.48958
BWI2->EWR8,8/7/2018,20:00 EDT,6490.90471,2776.81002
BWI2->EWR8,8/7/2018,21:00 EDT,7339.45036,3314.70865
BWI2->EWR8,8/7/2018,22:00 EDT,7694.74759,4446.88639
BWI2->EWR8,8/7/2018,23:00 EDT,7706.24523,5488.8743
BWI2->EWR8,8/8/2018,00:00 EDT,7729.94843,6235.39065
BWI2->EWR8,8/8/2018,01:00 EDT,7746.8921,7452.92773
BWI2->EWR8,8/8/2018,02:00 EDT,7758.49635,7571.22134
BWI2->EWR8,8/8/2018,03:00 EDT,7692.94618,7571.03352
BWI2->EWR8,8/8/2018,04:00 EDT,1799.42774,131.265309
BWI2->EWR8,8/8/2018,05:00 EDT,1830.59371,139.432925
BWI2->EWR8,8/8/2018,06:00 EDT,1904.4265,142.18451
BWI2->EWR8,8/8/2018,07:00 EDT,1987.03475,187.34382
BWI2->EWR8,8/8/2018,08:00 EDT,1999.86746,355.237891
BWI2->EWR8,8/8/2018,09:00 EDT,2020.38261,442.195887
BWI2->EWR8,8/8/2018,10:00 EDT,2403.15811,630.128775
BWI2->EWR8,8/8/2018,11:00 EDT,2883.77961,815.115059
BWI2->EWR8,8/8/2018,12:00 EDT,2985.46927,1091.77499
BWI2->EWR8,8/8/2018,13:00 EDT,3028.88765,1317.08505
BWI2->EWR8,8/8/2018,14:00 EDT,3158.65266,1556.70194
BWI2->EWR8,8/8/2018,15:00 EDT,3701.20298,1805.64848
BWI2->EWR8,8/8/2018,16:00 EDT,3793.06375,2067.02437
BWI2->EWR8,8/8/2018,17:00 EDT,3777.70068,2371.09424
BWI2->EWR8,8/8/2018,18:00 EDT,4354.03281,2472.93463
BWI2->EWR8,8/8/2018,19:00 EDT,5204.70516,2878.03396
BWI2->EWR8,8/8/2018,20:00 EDT,6083.01743,3669.7984
BWI2->EWR8,8/8/2018,21:00 EDT,6998.19426,4194.84864
BWI2->EWR8,8/8/2018,22:00 EDT,7093.50692,5030.94071
BWI2->EWR8,8/8/2018,23:00 EDT,7180.20634,5509.12658
BWI2->EWR8,8/9/2018,00:00 EDT,7211.64524,5893.72677
BWI2->EWR8,8/9/2018,01:00 EDT,7227.91468,6932.70371
BWI2->EWR8,8/9/2018,02:00 EDT,7228.52899,7055.75171
BWI2->EWR8,8/9/2018,03:00 EDT,7210.01793,7054.89431
BWI2->EWR8,8/9/2018,04:00 EDT,719.203835,131.776427
BWI2->EWR8,8/9/2018,05:00 EDT,710.940306,139.249349
BWI2->EWR8,8/9/2018,06:00 EDT,752.544104,139.292605
BWI2->EWR8,8/9/2018,07:00 EDT,866.651916,180.81926
BWI2->EWR8,8/9/2018,08:00 EDT,1173.42555,369.417157
BWI2->EWR8,8/9/2018,09:00 EDT,1290.30396,488.543246
BWI2->EWR8,8/9/2018,10:00 EDT,1468.49047,682.46935
BWI2->EWR8,8/9/2018,11:00 EDT,1636.0178,791.919971
BWI2->EWR8,8/9/2018,12:00 EDT,2162.63555,964.410887
BWI2->EWR8,8/9/2018,13:00 EDT,2667.5475,1140.62342
BWI2->EWR8,8/9/2018,14:00 EDT,3201.83654,1359.67198
BWI2->EWR8,8/9/2018,15:00 EDT,3691.55129,1572.98945
BWI2->EWR8,8/9/2018,16:00 EDT,4111.46787,1859.86547
BWI2->EWR8,8/9/2018,17:00 EDT,4567.38031,2185.89948
BWI2->EWR8,8/9/2018,18:00 EDT,5052.87625,2330.44715
BWI2->EWR8,8/9/2018,19:00 EDT,5540.87641,2688.45695
BWI2->EWR8,8/9/2018,20:00 EDT,6090.39427,3094.13816
BWI2->EWR8,8/9/2018,21:00 EDT,6656.64447,3515.33397
BWI2->EWR8,8/9/2018,22:00 EDT,6828.48067,4915.64527
BWI2->EWR8,8/9/2018,23:00 EDT,6874.41252,6134.47059
BWI2->EWR8,8/10/2018,00:00 EDT,6929.00648,6391.77503
BWI2->EWR8,8/10/2018,01:00 EDT,6947.27525,6668.74063
BWI2->EWR8,8/10/2018,02:00 EDT,6961.0975,6727.14475
BWI2->EWR8,8/10/2018,03:00 EDT,6922.19279,6726.69613
BWI2->EWR8,8/10/2018,04:00 EDT,993.457008,188.484205
BWI2->EWR8,8/10/2018,05:00 EDT,998.455825,188.745295
BWI2->EWR8,8/10/2018,06:00 EDT,1017.4478,188.745295
BWI2->EWR8,8/10/2018,07:00 EDT,1112.74408,236.5353
BWI2->EWR8,8/10/2018,08:00 EDT,1284.82049,394.049622
BWI2->EWR8,8/10/2018,09:00 EDT,1462.32853,506.51474
BWI2->EWR8,8/10/2018,10:00 EDT,1660.85932,755.057182
BWI2->EWR8,8/10/2018,11:00 EDT,2103.7111,879.031081
BWI2->EWR8,8/10/2018,12:00 EDT,2564.30926,1037.95102
BWI2->EWR8,8/10/2018,13:00 EDT,2970.67729,1279.27499
BWI2->EWR8,8/10/2018,14:00 EDT,3255.55325,1545.34316
BWI2->EWR8,8/10/2018,15:00 EDT,3737.16736,1705.78967
BWI2->EWR8,8/10/2018,16:00 EDT,4148.24725,1932.12976
BWI2->EWR8,8/10/2018,17:00 EDT,4457.02278,2225.69688
BWI2->EWR8,8/10/2018,18:00 EDT,4782.35016,2325.84648
BWI2->EWR8,8/10/2018,19:00 EDT,5042.89215,2626.49938
BWI2->EWR8,8/10/2018,20:00 EDT,5287.93509,3092.55948
BWI2->EWR8,8/10/2018,21:00 EDT,5307.14242,3621.51699
BWI2->EWR8,8/10/2018,22:00 EDT,5317.38497,4191.90263
BWI2->EWR8,8/10/2018,23:00 EDT,5318.78401,4548.21404
BWI2->EWR8,8/11/2018,00:00 EDT,5323.90462,4713.30351
BWI2->EWR8,8/11/2018,01:00 EDT,5332.253,4988.40681
BWI2->EWR8,8/11/2018,02:00 EDT,5336.78657,5054.40866
BWI2->EWR8,8/11/2018,03:00 EDT,5305.07243,5052.98361
BWI2->EWR8,8/11/2018,04:00 EDT,2914.72599,361.706551
BWI2->EWR8,8/11/2018,05:00 EDT,2967.51264,374.575399
BWI2->EWR8,8/11/2018,06:00 EDT,3050.3943,374.575399
BWI2->EWR8,8/11/2018,07:00 EDT,3202.40809,425.192125
BWI2->EWR8,8/11/2018,08:00 EDT,3567.81457,699.371624
BWI2->EWR8,8/11/2018,09:00 EDT,3879.99856,960.142331
BWI2->EWR8,8/11/2018,10:00 EDT,4371.84435,1421.37859
BWI2->EWR8,8/11/2018,11:00 EDT,4849.92853,1795.63742
BWI2->EWR8,8/11/2018,12:00 EDT,5268.86021,2111.7641
BWI2->EWR8,8/11/2018,13:00 EDT,5593.33581,2507.6836
BWI2->EWR8,8/11/2018,14:00 EDT,6001.47461,2999.78243
BWI2->EWR8,8/11/2018,15:00 EDT,6460.89146,3232.21599
BWI2->EWR8,8/11/2018,16:00 EDT,6841.99671,3727.45135
BWI2->EWR8,8/11/2018,17:00 EDT,7433.87062,4224.86843
BWI2->EWR8,8/11/2018,18:00 EDT,7887.02928,4354.27799
BWI2->EWR8,8/11/2018,19:00 EDT,8562.80127,4940.33765
BWI2->EWR8,8/11/2018,20:00 EDT,9383.89975,5689.88233
BWI2->EWR8,8/11/2018,21:00 EDT,10192.099,6395.47147
BWI2->EWR8,8/11/2018,22:00 EDT,10523.4047,7995.94886
BWI2->EWR8,8/11/2018,23:00 EDT,10562.0639,8904.71034
BWI2->EWR8,8/12/2018,00:00 EDT,10577.6665,9330.38997
BWI2->EWR8,8/12/2018,01:00 EDT,10608.1031,9751.22281
BWI2->EWR8,8/12/2018,02:00 EDT,10617.4955,9786.22651
BWI2->EWR8,8/12/2018,03:00 EDT,10584.8951,9786.13237
BWI2->EWR8,8/12/2018,04:00 EDT,1341.56593,31.274861
BWI2->EWR8,8/12/2018,05:00 EDT,1343.85776,31.464874
BWI2->EWR8,8/12/2018,06:00 EDT,1361.01667,31.391764
BWI2->EWR8,8/12/2018,07:00 EDT,1374.8217,37.80586
BWI2->EWR8,8/12/2018,08:00 EDT,1440.38367,62.353552
BWI2->EWR8,8/12/2018,09:00 EDT,1517.40761,116.124961
BWI2->EWR8,8/12/2018,10:00 EDT,1622.05916,297.259581
BWI2->EWR8,8/12/2018,11:00 EDT,1629.58229,393.633807
BWI2->EWR8,8/12/2018,12:00 EDT,1630.53828,394.84706
BWI2->EWR8,8/12/2018,13:00 EDT,1622.08906,394.84706
BWI2->EWR8,8/12/2018,14:00 EDT,1643.49641,394.84505
BWI2->EWR8,8/12/2018,15:00 EDT,1697.37191,394.703201
BWI2->EWR8,8/12/2018,16:00 EDT,1751.35654,394.703201
BWI2->EWR8,8/12/2018,17:00 EDT,1814.9672,394.703201
BWI2->EWR8,8/12/2018,18:00 EDT,1861.23299,394.703201
BWI2->EWR8,8/12/2018,19:00 EDT,1916.19832,394.703201
BWI2->EWR8,8/12/2018,20:00 EDT,2022.03784,394.703201
BWI2->EWR8,8/12/2018,21:00 EDT,2080.45028,394.703201
BWI2->EWR8,8/12/2018,22:00 EDT,2144.67795,394.703201
BWI2->EWR8,8/12/2018,23:00 EDT,2212.00842,394.703201
BWI2->EWR8,8/13/2018,00:00 EDT,2439.12626,700.05463
BWI2->EWR8,8/13/2018,01:00 EDT,2493.97669,881.347443
BWI2->EWR8,8/13/2018,02:00 EDT,2609.61243,1000.35793
BWI2->EWR8,8/13/2018,03:00 EDT,2723.31482,1036.05126
BWI2->EWR8,8/13/2018,04:00 EDT,2797.54605,1074.21038
BWI2->EWR8,8/13/2018,05:00 EDT,2792.86525,1076.12486
BWI2->EWR8,8/13/2018,06:00 EDT,2755.8669,1076.12486
BWI2->EWR8,8/13/2018,07:00 EDT,2915.18251,1113.08774
BWI2->EWR8,8/13/2018,08:00 EDT,3240.84297,1166.34132
BWI2->EWR8,8/13/2018,09:00 EDT,3594.07864,1181.88449
BWI2->EWR8,8/13/2018,10:00 EDT,3652.43182,1235.01704
BWI2->EWR8,8/13/2018,11:00 EDT,3551.44931,1304.71461
BWI2->EWR8,8/13/2018,12:00 EDT,3644.7725,1335.21925
BWI2->EWR8,8/13/2018,13:00 EDT,3980.42215,1357.11738
BWI2->EWR8,8/13/2018,14:00 EDT,4273.9516,1412.21002
BWI2->EWR8,8/13/2018,15:00 EDT,5138.9308,1546.12478
BWI2->EWR8,8/13/2018,16:00 EDT,5846.1996,1742.65025
BWI2->EWR8,8/13/2018,17:00 EDT,6466.80984,1929.47621
BWI2->EWR8,8/13/2018,18:00 EDT,6491.68039,2043.67719
BWI2->EWR8,8/13/2018,19:00 EDT,6455.79828,2286.44862
BWI2->EWR8,8/13/2018,20:00 EDT,7005.42768,2706.26927
BWI2->EWR8,8/13/2018,21:00 EDT,7100.52062,3266.78402
BWI2->EWR8,8/13/2018,22:00 EDT,7111.88205,3999.35775
BWI2->EWR8,8/13/2018,23:00 EDT,7132.97898,4705.76627
BWI2->EWR8,8/14/2018,00:00 EDT,7138.85873,5196.37407
BWI2->EWR8,8/14/2018,01:00 EDT,7143.67756,6083.06513
BWI2->EWR8,8/14/2018,02:00 EDT,7139.956,6219.49815
BWI2->EWR8,8/14/2018,03:00 EDT,7097.30117,6216.94626
BWI2->EWR8,8/14/2018,04:00 EDT,2131.56816,159.988197
BWI2->EWR8,8/14/2018,05:00 EDT,2136.62064,165.760177
BWI2->EWR8,8/14/2018,06:00 EDT,2199.78898,165.760177
BWI2->EWR8,8/14/2018,07:00 EDT,2364.1308,185.344684
BWI2->EWR8,8/14/2018,08:00 EDT,2509.38398,333.608223
BWI2->EWR8,8/14/2018,09:00 EDT,2669.42475,352.089323
BWI2->EWR8,8/14/2018,10:00 EDT,3049.81131,402.582873
BWI2->EWR8,8/14/2018,11:00 EDT,3526.45197,484.573012
BWI2->EWR8,8/14/2018,12:00 EDT,3775.89661,578.303859
BWI2->EWR8,8/14/2018,13:00 EDT,3782.72885,706.53232
BWI2->EWR8,8/14/2018,14:00 EDT,4050.47097,808.109221
BWI2->EWR8,8/14/2018,15:00 EDT,4505.96156,875.026924
BWI2->EWR8,8/14/2018,16:00 EDT,4935.60232,1030.02178
BWI2->EWR8,8/14/2018,17:00 EDT,5024.2531,1263.18554
BWI2->EWR8,8/14/2018,18:00 EDT,5048.56954,1356.67444
BWI2->EWR8,8/14/2018,19:00 EDT,5013.40996,1753.12435
BWI2->EWR8,8/14/2018,20:00 EDT,5671.9645,2062.69927
BWI2->EWR8,8/14/2018,21:00 EDT,6723.98345,2471.90843
BWI2->EWR8,8/14/2018,22:00 EDT,6746.16642,3155.72893
BWI2->EWR8,8/14/2018,23:00 EDT,6811.87661,4278.72143
BWI2->EWR8,8/15/2018,00:00 EDT,6819.48081,4849.80484
BWI2->EWR8,8/15/2018,01:00 EDT,6725.56805,5716.66112
BWI2->EWR8,8/15/2018,02:00 EDT,6734.41305,6037.0703
BWI2->EWR8,8/15/2018,03:00 EDT,6635.96412,6034.44998
BWI2->EWR8,8/15/2018,04:00 EDT,2237.05922,77.405795
BWI2->EWR8,8/15/2018,05:00 EDT,2288.48949,77.608569
BWI2->EWR8,8/15/2018,06:00 EDT,2362.49839,77.608569
BWI2->EWR8,8/15/2018,07:00 EDT,2514.53549,85.084887
BWI2->EWR8,8/15/2018,08:00 EDT,2577.22397,109.789381
BWI2->EWR8,8/15/2018,09:00 EDT,2850.91125,132.168891
BWI2->EWR8,8/15/2018,10:00 EDT,3179.09814,307.104335
BWI2->EWR8,8/15/2018,11:00 EDT,3144.19735,395.159574
BWI2->EWR8,8/15/2018,12:00 EDT,3126.74026,500.921278
BWI2->EWR8,8/15/2018,13:00 EDT,3432.70065,651.577014
BWI2->EWR8,8/15/2018,14:00 EDT,3753.13874,827.187442
BWI2->EWR8,8/15/2018,15:00 EDT,4208.30125,974.652281
BWI2->EWR8,8/15/2018,16:00 EDT,4872.19137,1357.50071
BWI2->EWR8,8/15/2018,17:00 EDT,5597.14193,1718.11335
BWI2->EWR8,8/15/2018,18:00 EDT,5647.82184,1849.34431
BWI2->EWR8,8/15/2018,19:00 EDT,6281.21211,2391.15121
BWI2->EWR8,8/15/2018,20:00 EDT,7116.67134,2933.88557
BWI2->EWR8,8/15/2018,21:00 EDT,7906.32662,3315.79202
BWI2->EWR8,8/15/2018,22:00 EDT,8075.92642,3903.08848
BWI2->EWR8,8/15/2018,23:00 EDT,8108.7664,4040.66766
BWI2->EWR8,8/16/2018,00:00 EDT,8193.39734,4511.54802
BWI2->EWR8,8/16/2018,01:00 EDT,8295.91671,5545.46198
BWI2->EWR8,8/16/2018,02:00 EDT,8362.76425,7025.16619
BWI2->EWR8,8/16/2018,03:00 EDT,8059.78896,7022.64082
BWI2->EWR8,8/16/2018,04:00 EDT,1366.27857,55.86843
BWI2->EWR8,8/16/2018,05:00 EDT,1433.487,58.139817
BWI2->EWR8,8/16/2018,06:00 EDT,1504.78006,58.139817
BWI2->EWR8,8/16/2018,07:00 EDT,1501.36784,66.723081
BWI2->EWR8,8/16/2018,08:00 EDT,1450.0117,88.605517
BWI2->EWR8,8/16/2018,09:00 EDT,1411.85091,133.257952
BWI2->EWR8,8/16/2018,10:00 EDT,1467.00782,223.153995
BWI2->EWR8,8/16/2018,11:00 EDT,1573.32297,292.401607
BWI2->EWR8,8/16/2018,12:00 EDT,1664.92727,441.746182
BWI2->EWR8,8/16/2018,13:00 EDT,1835.78552,568.013625
BWI2->EWR8,8/16/2018,14:00 EDT,2540.13001,674.058676
BWI2->EWR8,8/16/2018,15:00 EDT,3162.17924,790.007058
BWI2->EWR8,8/16/2018,16:00 EDT,3654.69124,1065.77666
BWI2->EWR8,8/16/2018,17:00 EDT,3646.71511,1361.70422
BWI2->EWR8,8/16/2018,18:00 EDT,4143.74332,1564.56354
BWI2->EWR8,8/16/2018,19:00 EDT,4529.0675,2249.56588
BWI2->EWR8,8/16/2018,20:00 EDT,5259.30947,2887.92291
BWI2->EWR8,8/16/2018,21:00 EDT,6001.86937,3325.29367
BWI2->EWR8,8/16/2018,22:00 EDT,6312.81246,4261.65283
BWI2->EWR8,8/16/2018,23:00 EDT,6376.47762,5100.943
BWI2->EWR8,8/17/2018,00:00 EDT,6421.61243,5414.35507
BWI2->EWR8,8/17/2018,01:00 EDT,6482.16993,6011.42391
BWI2->EWR8,8/17/2018,02:00 EDT,6551.40661,6216.37752
BWI2->EWR8,8/17/2018,03:00 EDT,6498.30638,6215.5253
BWI2->EWR8,8/17/2018,04:00 EDT,2100.27284,375.979465
BWI2->EWR8,8/17/2018,05:00 EDT,2144.14431,382.408646
BWI2->EWR8,8/17/2018,06:00 EDT,2214.03041,382.408646
BWI2->EWR8,8/17/2018,07:00 EDT,2409.61379,478.840616
BWI2->EWR8,8/17/2018,08:00 EDT,2742.05356,722.038256
BWI2->EWR8,8/17/2018,09:00 EDT,3052.78101,807.818155
BWI2->EWR8,8/17/2018,10:00 EDT,3524.04054,1079.50568
BWI2->EWR8,8/17/2018,11:00 EDT,3902.00606,1276.86153
BWI2->EWR8,8/17/2018,12:00 EDT,4262.39204,1481.23327
BWI2->EWR8,8/17/2018,13:00 EDT,4665.99151,1813.39638
BWI2->EWR8,8/17/2018,14:00 EDT,5103.57044,2109.43045
BWI2->EWR8,8/17/2018,15:00 EDT,5497.51337,2313.02012
BWI2->EWR8,8/17/2018,16:00 EDT,5729.28466,2595.55555
BWI2->EWR8,8/17/2018,17:00 EDT,5924.46377,2903.4741
BWI2->EWR8,8/17/2018,18:00 EDT,6181.71966,3003.52911
BWI2->EWR8,8/17/2018,19:00 EDT,6402.73287,3313.41581
BWI2->EWR8,8/17/2018,20:00 EDT,6765.1931,3892.80418
BWI2->EWR8,8/17/2018,21:00 EDT,7175.40424,4515.59537
BWI2->EWR8,8/17/2018,22:00 EDT,7318.01324,5801.79951
BWI2->EWR8,8/17/2018,23:00 EDT,7363.16814,6310.58893
BWI2->EWR8,8/18/2018,00:00 EDT,7378.95858,6454.30173
BWI2->EWR8,8/18/2018,01:00 EDT,7545.93758,6764.76325
BWI2->EWR8,8/18/2018,02:00 EDT,7591.1456,6834.88978
BWI2->EWR8,8/18/2018,03:00 EDT,7583.81433,6834.88978
BWI2->EWR8,8/18/2018,04:00 EDT,2195.80314,506.194078
BWI2->EWR8,8/18/2018,05:00 EDT,2226.77403,516.575522
BWI2->EWR8,8/18/2018,06:00 EDT,2240.53824,518.181013
BWI2->EWR8,8/18/2018,07:00 EDT,2319.80811,586.377977
BWI2->EWR8,8/18/2018,08:00 EDT,2588.7135,839.605154
BWI2->EWR8,8/18/2018,09:00 EDT,2762.70145,989.650675
BWI2->EWR8,8/18/2018,10:00 EDT,3118.87067,1370.85283
BWI2->EWR8,8/18/2018,11:00 EDT,3408.06822,1494.55128
BWI2->EWR8,8/18/2018,12:00 EDT,4001.87855,1677.62851
BWI2->EWR8,8/18/2018,13:00 EDT,4530.08017,2002.68872
BWI2->EWR8,8/18/2018,14:00 EDT,4976.006,2342.92762
BWI2->EWR8,8/18/2018,15:00 EDT,5487.34084,2596.56362
BWI2->EWR8,8/18/2018,16:00 EDT,5956.14752,3060.00894
BWI2->EWR8,8/18/2018,17:00 EDT,6235.47312,3459.46329
BWI2->EWR8,8/18/2018,18:00 EDT,6499.29266,3598.05214
BWI2->EWR8,8/18/2018,19:00 EDT,6903.03484,4140.08246
BWI2->EWR8,8/18/2018,20:00 EDT,7458.69489,4861.73627
BWI2->EWR8,8/18/2018,21:00 EDT,8005.12826,5341.26271
BWI2->EWR8,8/18/2018,22:00 EDT,8226.42418,6582.17021
BWI2->EWR8,8/18/2018,23:00 EDT,8289.35233,7209.62546
BWI2->EWR8,8/19/2018,00:00 EDT,8327.04519,7426.70421
BWI2->EWR8,8/19/2018,01:00 EDT,8523.6472,7909.03502
BWI2->EWR8,8/19/2018,02:00 EDT,8576.8478,8008.2068
BWI2->EWR8,8/19/2018,03:00 EDT,8555.24708,8007.49098
BWI2->EWR8,8/19/2018,04:00 EDT,1780.74717,369.068416
BWI2->EWR8,8/19/2018,05:00 EDT,1831.56201,379.404769
BWI2->EWR8,8/19/2018,06:00 EDT,1846.70872,379.404769
BWI2->EWR8,8/19/2018,07:00 EDT,1883.65498,432.510003
BWI2->EWR8,8/19/2018,08:00 EDT,2004.55219,585.617033
BWI2->EWR8,8/19/2018,09:00 EDT,2089.97084,699.761864
BWI2->EWR8,8/19/2018,10:00 EDT,2165.99961,986.564018
BWI2->EWR8,8/19/2018,11:00 EDT,2344.17685,1102.52638
BWI2->EWR8,8/19/2018,12:00 EDT,2979.70029,1289.8459
BWI2->EWR8,8/19/2018,13:00 EDT,3541.77842,1515.75467
BWI2->EWR8,8/19/2018,14:00 EDT,4077.78051,1711.83043
BWI2->EWR8,8/19/2018,15:00 EDT,4579.3757,1861.49217
BWI2->EWR8,8/19/2018,16:00 EDT,5122.52583,2167.70086
BWI2->EWR8,8/19/2018,17:00 EDT,5639.30477,2530.52219
BWI2->EWR8,8/19/2018,18:00 EDT,5985.25932,2664.59276
BWI2->EWR8,8/19/2018,19:00 EDT,6463.28583,3245.97305
BWI2->EWR8,8/19/2018,20:00 EDT,7275.11736,3906.60209
BWI2->EWR8,8/19/2018,21:00 EDT,8050.76639,4482.26036
BWI2->EWR8,8/19/2018,22:00 EDT,8180.23932,5151.82703
BWI2->EWR8,8/19/2018,23:00 EDT,8285.7634,5902.82157
BWI2->EWR8,8/20/2018,00:00 EDT,8318.35613,6291.69746
BWI2->EWR8,8/20/2018,01:00 EDT,8431.51499,7596.17276
BWI2->EWR8,8/20/2018,02:00 EDT,8450.95914,7813.91634
BWI2->EWR8,8/20/2018,03:00 EDT,8433.42166,7813.28839
BWI2->EWR8,8/20/2018,04:00 EDT,1829.23506,83.028589
BWI2->EWR8,8/20/2018,05:00 EDT,1828.64511,86.151898
BWI2->EWR8,8/20/2018,06:00 EDT,1784.05536,86.151898
BWI2->EWR8,8/20/2018,07:00 EDT,1789.18158,104.792866
BWI2->EWR8,8/20/2018,08:00 EDT,1857.47292,154.265467
BWI2->EWR8,8/20/2018,09:00 EDT,2069.28717,172.71952
BWI2->EWR8,8/20/2018,10:00 EDT,2226.19747,254.94132
BWI2->EWR8,8/20/2018,11:00 EDT,2313.40002,305.219548
BWI2->EWR8,8/20/2018,12:00 EDT,2314.61969,350.417362
BWI2->EWR8,8/20/2018,13:00 EDT,2553.9432,444.973885
BWI2->EWR8,8/20/2018,14:00 EDT,2752.62568,591.792364
BWI2->EWR8,8/20/2018,15:00 EDT,2962.02985,703.193485
BWI2->EWR8,8/20/2018,16:00 EDT,3668.40099,864.723022
BWI2->EWR8,8/20/2018,17:00 EDT,4301.66041,1022.77913
BWI2->EWR8,8/20/2018,18:00 EDT,4621.57909,1095.60149
BWI2->EWR8,8/20/2018,19:00 EDT,4653.04174,1649.20838
BWI2->EWR8,8/20/2018,20:00 EDT,5313.6287,1978.27238
BWI2->EWR8,8/20/2018,21:00 EDT,6246.45812,2363.54291
